2.4.545	Ağciyər, transbronxial biopsiya
2.4.546	Anevrizma, arterial / ventrikulyar
2.4.547	Anus, polipoid inkişafı (Tag)
2.4.548	Appendiks, təsadüfi, faktiki əməliyyata əlavə
2.4.549	Arteriya, ateroma piləyi
2.4.55	Amilaza
2.4.550	Barmaqlar, əl / ayaq, amputasiya, travmatik, işemik
2.4.551	Bartolin vəzi kistası
2.4.552	Bronx, biopsiyası
2.4.553	Bursa / sinovial kist
2.4.554	Burun mukozası, biopsiyası
2.4.555	Burun, sinus polipləri iltihablı
2.4.556	Buynuz qişa
2.4.557	Dəri, punch / kəsik / qaşıntı biopsiyası
2.4.558	Divertikul-qida borusu / nazik bağırsaq
2.4.559	Duodenum, biopsiyası
2.4.56	Androstenedion
2.4.560	Dupuytren kontrakturası toxuması
2.4.561	Endometrium, küretaj / biopsiyası
2.4.562	Endoserviks, küretaj / biopsiyası
2.4.563	Epididimal kistin eksizasiyası
2.4.564	Femur başı, sınıqdan kənar
2.4.565	Fəqərəarası disk
2.4.566	Fissur / fistul
2.4.567	Hematoma
2.4.568	Hemoroidlər
2.4.569	Hidrosele kisəsi
2.4.57	Androsteron
2.4.570	Karpal tunel toxuması
2.4.571	Xolesteatoma
2.4.572	Kolon biopsiyası, tək lokalizasiya
2.4.573	Kolon, kolostomiya stoması
2.4.574	Konyunktiva, biopsiyası / ptergium
2.4.575	Qanqlion kisti
2.4.576	Qığırdaq, qaşıntı
2.4.577	Qırtlaq, biopsiyası
2.4.578	Qida borusu, biopsiyası
2.4.579	Menisk
2.4.58	Angiotenzin II
2.4.580	Mədə biopsiyası, tək lokalizasiya
2.4.581	Mucocele, tüpürcək
2.4.582	Nazik bağırsaq, biopsiyası
2.4.583	Nazofarinks / orofarinks, biopsiyası
2.4.584	Neyroma-morton / travmatik
2.4.585	Oynaq, zəif cisim
2.4.586	Öd kisəsi
2.4.587	Paratubal kistlər (Morgagni hidati)
2.4.588	Peyronie piləyi (pilək)
2.4.589	Pilonidal kist / sinus
2.4.59	Angiotenzin I - çevirici ferment (ACE)
2.4.590	Plasenta
2.4.591	Plevra / perikard-biopsiyası
2.4.592	Polip, kolorektal
2.4.593	Polip, mədə / nazik bağırsaq
2.4.594	Polip, servikal / endometrial
2.4.595	Prostat, iynə biopsiyası (1-ci səviyyə)
2.4.596	Sidik kisəsi, biopsiyası
2.4.597	Simpatik qanqlion
2.4.598	Sinir, vaqotomiya və oxşar müdaxilə
2.4.599	Sinus, paranazal biopsiyası
2.4.6	Lipid paneli. Bu panel aşağıdakıları əhatə etməlidir: serum ümumi xolesterol (172465), Lipoprotein, birbaşa ölçmə; yuxarı sıxlıqlı xolesterol (HDL cholesterol) (173718), Triqliseridlər (174478)
2.4.60	Apolipoprotein, hər biri
2.4.600	Spermatosel
2.4.601	Sümük iliyi biopsiyası, patoloji
2.4.602	Sünnət dərisi
2.4.603	Testikulyar apendiks
2.4.604	Testis, kastrasiya
2.4.605	Toxum kanalı (Vas deferens)
2.4.606	Tonzil və / və ya adenoidlər
2.4.607	Traxeya, biopsiyası
2.4.608	Tromb və ya embol
2.4.609	Ureter, biopsiyası
2.4.61	Beta-2 mikroqlobulin
2.4.610	Uretra biopsiyası
2.4.611	Uretral divertikul eksizasiyası
2.4.612	Uşaqlıq borusu, biopsiyası və sterilizasiya
2.4.613	Vagina, biopsiyası
2.4.614	Varikosel
2.4.615	Vena, varikoz damar
2.4.616	Vətər / vətər örtüyü, şişə aid olmayan
2.4.617	Yırtıq kisəsi, hər hansı nahiyə
2.4.618	Yumşaq toxuma lipoma eksizasiyası və ya biopsiyası
2.4.619	Yumşaq toxuma, cərrahi işlənmə
2.4.62	Bilirubin; ümumi
2.4.620	Ağız mukozası / diş əti biopsiyası
2.4.621	Appendiks, təsadüfi olmayan
2.4.622	Arteriya, biopsiyası
2.4.623	Barmaq, əl / ayaq, amputasiya, qeyri-travmatik
2.4.624	Beyin meninkslər, şiş rezeksiyası istisna olmaqla
2.4.625	Böyrək, iynə biopsiyası
2.4.626	Dəri, eksizion biopsiyası 1-2 lezyon
2.4.627	Dil, biopsiyası
2.4.628	Diş / odontogen kist
2.4.629	Dodaq, biopsiyası / wedge rezeksiyası
2.4.63	Bilirubin; sərbəst
2.4.630	Epididimal rezeksiya
2.4.631	Ətraf, amputasiya, travmatik
2.4.632	Əzələ, biopsiyası
2.4.633	Femur başı, sınıq
2.4.634	Hematosel eksiziyası
2.4.635	Hipofiz şişi
2.4.636	Qaraciyər, iynə biopsiyası / wedge
2.4.637	Limfa düyünü, biopsiyası
2.4.638	Mioma (lar), miomektomiya, uşaqlıq istisna
2.4.639	Omentum rezeksiyası
2.4.64	Bilirubin; nəcis, keyfiyyətcə
2.4.640	Omentum, biopsiyası
2.4.641	Oynaq, rezeksiya
2.4.642	Pankreas, biopsiyası
2.4.643	Paratiroid vəzi
2.4.644	Penis rezeksiyası qismən
2.4.645	Periton, biopsiyası
2.4.646	Peritoneal və ya mezenterik şiş, kist rezeksiyası
2.4.647	Plevral dekortikasiya
2.4.648	Prostat, iynə biopsiyası (2-ci səviyyə)
2.4.649	Prostat, TUR
2.4.65	Biotinidaza, hər bir nümunə
2.4.650	Seminal vezikul, rezeksiya
2.4.651	Serviks, biopsiyası
2.4.652	Sinir, biopsiyası
2.4.653	Süd vəzi / reduksion mammoplastika
2.4.654	Süd vəzi, biopsiyası
2.4.655	Sümük, ekzositoz
2.4.656	Synovium
2.4.657	Testis, biopsiyası
2.4.658	Testis, şiş / biopsiyası / kastrasiya istisna
2.4.659	Tiroglossal kanal / branxiogen yarıq kisti
2.4.66	Gizli qan, nəcis hemoqlobin təyin etməklə immunoloji analiz ilə, keyfiyyətcə, nəcis, 1 - 3 eynizamanlı təyin
2.4.660	Tüpürcək vəzi, biopsiyası
2.4.661	Ureter, rezeksiya
2.4.662	Uretra rezeksiyası
2.4.663	Uşaqlıq borusu, ektopik hamiləlik
2.4.664	Uşaqlıq, prolaps üçün (+ / - boru və yumurtalıqlar)
2.4.665	Ürək qapağı
2.4.666	Ürək şiş rezeksiyası
2.4.667	Vulva / labia, biopsiyası
2.4.668	Yumşaq toxuma sadə eksiziya lipoma istisna
2.4.669	Yumurtalıq (+ / - boru), neoplastik deyil
2.4.67	Vitamin D; 25 hidroksi, fraksiyalar daxil, icra olunarsa
2.4.670	Yumurtalıq, biopsiyası / wedge rezeksiyası
2.4.671	Adrenal (böyrəküstü vəz), rezeksiya
2.4.672	Ağciyər, total / lob / seqment rezeksiyası
2.4.673	Ağciyər, wedge biopsiyası
2.4.674	Ağız / Dil / tonzil-şiş rezeksiyası
2.4.675	Beyin / meninkslər, şiş rezeksiyası
2.4.676	Beyin, biopsiyası
2.4.677	Böyrək, qismən / total nefrektomiya
2.4.678	Dalaq
2.4.679	Dəri, eksizion biopsiyası 3 və daha çox lezyon
2.4.68	Kalsiferol (Vitamin D)
2.4.680	Döl, disseksiya müayinəsi
2.4.681	Dördüncü səviyyəli histopatoloji müayinə
2.4.682	Epilepsiya əməliyyatı materialı müayinəsi
2.4.683	Ətraf, disartikulyasiya
2.4.684	Göz, ekssentrasiya
2.4.685	Göz, enukleasiya / evisserasiya
2.4.686	Kolon, biopsiyası çoxsaylı lokalizasiya
2.4.687	Kolon, seqmental rezeksiya, şiş olmayan səbəblə
2.4.688	Kolon, şiş üçün seqmental rezeksiya
2.4.689	Kolon, total rezeksiya
2.4.69	Kalsitonin
2.4.690	Qaraciyər eksplantı
2.4.691	Qaraciyər, hissəvi rezeksiya
2.4.692	Qırtlaq, hissəvi / total + boyun limfa düyünləri
2.4.693	Qırtlaq, qismən / total rezeksiya
2.4.694	Qida borusu hissəvi / total rezeksiya
2.4.695	Limfa düyünləri, regional rezeksiya (diseksiya)
2.4.696	Lobektomiya beyin
2.4.697	Mandibulektomiya / maksillektomiya, hər biri
2.4.698	Mediastinum, törəmə
2.4.699	Mədə, biopsiyası çoxsaylı lokalizasiya
2.4.7	Böyrəklərin funksional paneli. Bu panel aşağıdakıları əhatə etməlidir: Albumin (172040), Kalsium, ümumi (172310), Karbon dioksid (bikarbonat) (172374), Xlor (172435), Kreatinin (172565), Qlükoza (172947), Fosfor qeyri-üzvi (fosfat) (174100), Kalium (174132), Natrium (174295), Urea nitrogeni (BUN) (174520)
2.4.70	Kalsium; ümumi
2.4.700	Mədə, subtotal / total rezeksiya, şiş olmayan səbəblə
2.4.701	Mədə, şiş üçün subtotal / total rezeksiya
2.4.702	Mədəaltı vəz, total / subtotal rezeksiya
2.4.703	Miokard, biopsiyası
2.4.704	Nazik bağırsaq, rezeksiya, şiş istisna
2.4.705	Nazik bağırsaq, şiş üçün rezeksiya
2.4.706	Odontogen şiş
2.4.707	Penis rezeksiyası, radikal
2.4.708	Prostat, iynə biopsiyası (3-cü səviyyə)
2.4.709	Prostat, radikal rezeksiya
2.4.71	Kalsium; ionlaşmış
2.4.710	Prostat, radikal rezeksiyadan başqa
2.4.711	Sentinel limfa düyünü müayinəsi
2.4.712	Serviks, konizasiya
2.4.713	Sidik kisəsi, hissəvi / total rezeksiya
2.4.714	Sidik kisəsi, TUR
2.4.715	Stereotaktik beyin biopsiyası
2.4.716	Süd vəzi, hissəvi / sadə rezeksiya
2.4.717	Süd vəzi, mastektomiya + aksilla limfa düyünləri
2.4.718	Sümük parçaları
2.4.719	Sümük, rezeksiya
2.4.72	Kalsium; kalsium infuziya testindən sonra
2.4.720	Sümük-biopsiyası / küretaj materialı
2.4.721	Testis, şiş
2.4.722	Timus, şiş
2.4.723	Tiroid, total / lobektomiya
2.4.724	Tüpürcək vəzi (şiş daxil olmaqla)
2.4.725	Uşaqlıq, (+ / - artımlar), şiş və prolaps xaric
2.4.726	Uşaqlıq, neoplastik (+ / - borular və yumurtalıqlar)
2.4.727	Ürək eksplantı
2.4.728	Ürək-ağciyər eksplantı
2.4.729	Vulva, total / subtotal rezeksiya
2.4.73	Kalsium; sidik kəmiyyətcə, müddətli toplanmış nümunə
2.4.730	Yumşaq toxuma şişi, geniş rezeksiya
2.4.731	Yumurtalıq, (+ / - Tuba), neoplastik
2.4.732	Nukleotidaza 5'-
2.4.733	Aldolaza
2.4.734	Alüminium
2.4.735	Litium
2.4.736	Manqan
2.4.737	Metanefrinlər
2.4.738	Hemoqlobin; methemoqlobin, keyfiyyətcə
2.4.739	Elastaza, pankreatik (EL-1), nəcis, keyfiyyətcə və ya yarımkəmiyyətcə
2.4.74	Daş analizi; keyfiyyətcə
2.4.740	Piruvat
2.4.741	Piruvat kinaza
2.4.742	Qurğuşun
2.4.743	Sink
2.4.744	Fibrinolitik faktorlar və inhibitorlar; plazminogen, antigen analizi daxil
2.4.745	Fibrinolitik faktorlar və inhibitorlar; plazminogen aktivatoru
2.4.746	Xrom
2.4.747	Öd turşusu; ümumi
2.4.748	17-ketosteroidlər (17-KS); ümumi
2.4.749	Aminolevulin turşusu, delta (ALA)
2.4.75	Daş analizi; kəmiyyətcə, kimyəvi
2.4.750	Mukopolisaxaridlər, turşu; skrininq
2.4.751	Reseptor analizi; endokrin, estrogen və proqesterondan başqa digər hormonlar (xüsusi hormonlar)
2.4.752	Qastrin
2.4.753	Qlükaqon
2.4.754	Serotonin
2.4.755	İnsan epididimis proteini 4 (HE4)
2.4.756	Anticisim; Borrelia burgdorferi (Laym xəstəliyi) təsdiqedici test (məs., Western Blot və ya immunoblot)
2.4.757	Anticisim; Giardia lamblia
2.4.758	Anticisim; Listeria monocytogenes
2.4.759	Helicobacter pylori; ureaza aktivliyi üçün tənəffüs testi analizi, qeyri radioaktiv izotop (məs., C-13)
2.4.76	Karbon dioksid (Bikarbonat)
2.4.760	Laktoferrin, nəcis; keyfiyyətcə
2.4.761	İnfeksion agentin nuklein turşusu ilə təyini (DNT və ya RNT); Mycobacteria tuberculosis, amplifikasiya olunmuş prob üsulu
2.4.762	Vitamin A
2.4.763	Tiamin (Vitamin B-1)
2.4.764	Riboflavin (Vitamin B-2)
2.4.765	Piridoksal fosfat (Vitamin B-6)
2.4.766	Fol turşusu; eritrosit
2.4.767	Tokoferol alfa (Vitamin E)
2.4.768	Fenobarbital
2.4.769	Vitamin D; 1,25 dihidroksi fraksiyalar daxil, icra olunarsa
2.4.77	Karboksihemoqlobin; kəmiyyətcə
2.4.770	Allerqoloji Antibiotik PANELİ
2.4.771	Allerqoloji Pediatrik PANELİ
2.4.772	Allerqoloji Qida PANELİ
2.4.773	Allerqoloji Tənəffüs PANELİ (POLYCHEK)
2.4.774	Glüten İgE (f79)
2.4.775	Leykemiya PANELİ (Periferik qan)
2.4.776	Leykemiya PANELİ (Sümük iliyi)
2.4.777	Limfoma PANELİ
2.4.778	Limfoma PANELİ (Sümük iliyi)
2.4.779	Limfoma PANELİ (Vücud mayesi)
2.4.78	Karboksihemoqlobin; keyfiyyətcə
2.4.780	Limfosit alt qrupları (BAL)
2.4.781	Limfosit alt qruplarının təyini
2.4.782	Lupus Eritematozis (LE) hüceyrəsi
2.4.783	Monoklonal anticisimlər (Antikor)
2.4.784	Paroksismal Nocturnal Hemoglobinuria (PNH)
2.4.785	Anti-Faktor Xa
2.4.786	C1 Esteraza inhibitor aktivliyi
2.4.787	C1 Esteraza inhibitoru
2.4.788	Faktor IX inhibitoru
2.4.789	Faktor VIII inhibitoru
2.4.79	Karsinoembrionik antigen (CEA)
2.4.790	Komplement C1Q
2.4.791	Lupus antikoaqulyant skrininqi
2.4.792	Lupus antikoaqulyant təsdiqi
2.4.793	Protein S aktivliyi
2.4.794	Toxuma plazminogen aktivatoru
2.4.795	Adenozin deaminaza aktivliyi, ADA (serum)
2.4.796	Alfa-2 Makroqlobulin
2.4.797	Alfa-N Asetilqlukozaminidaza
2.4.798	Amiloid A protein
2.4.799	Arilsulfataza A
2.4.8	Kəskin hepatit paneli. Bu panel aşağıdakıları əhatə etməlidir: Hepatit A anticismlər (HAAb), IgM anticismi (176709), Hepatit B özək anticismi (HBcAb), IgM anticismi (176705), Hepatit B səthi antigeni (HBsAg) (177340), Hepatit C anticismi (176803)
2.4.80	Katexolaminlər; ümumi sidik
2.4.800	Bor, Br
2.4.801	Fruktozamin
2.4.802	Kreatininkinaza izoenzimləri (CK izoenzimləri)
2.4.803	Mis, Cu (eritrositdaxili)
2.4.804	Neyron Spesifik Enolaza (NSE)
2.4.805	Pankreatik amilaza (serum)
2.4.806	Qlobulin
2.4.807	Qlükoza (toxluq)
2.4.808	Sink, Zn (eritrosit daxili)
2.4.809	Şəkər xromatoqrafiyası (nəcis)
2.4.81	Katexolaminlər; qan
2.4.810	5-Hidroksiindolasetik turşusu, 5-HIAA (spot sidik) panel
2.4.811	5-Hidroksiindolasetik turşusu, 5-HIAA (sutkalıq sidik) panel
2.4.812	Alüminum, Al (spot sidik) panel
2.4.813	Alüminum, Al (sutkalıq sidik) panel
2.4.814	Amilaza (spot sidik)
2.4.815	Aminturşu miqdarı (spot sidik) panel
2.4.816	Beta-2 mikroqlobulin (spot sidik)
2.4.817	Civə, Hg (spot sidik) panel
2.4.818	Civə, Hg (sutkalıq sidik) panel
2.4.819	Hidroksipirolin (spot sidik)
2.4.82	Katexolaminlər; fraksiyalı
2.4.820	Maqnezium, Mg (spot sidik) panel
2.4.821	Maqnezium, Mg (sutkalıq sidik) panel
2.4.822	Metanefrin (spot sidik) panel
2.4.823	Metanefrin (sutkalıq sidik) panel
2.4.824	Mis, Cu (spot sidik) panel
2.4.825	Mis, Cu (sutkalıq sidik) panel
2.4.826	Na-Nitroprussiat
2.4.827	Normetanefrin (sutkalıq sidik) panel
2.4.828	Oksalat (spot sidik) panel
2.4.829	Oksalat (sutkalıq sidik) panel
2.4.83	Seruloplazmin
2.4.830	Qlükozaminqlikanlar
2.4.831	Qurğuşun, Pb (sutkalıq sidik) panel
2.4.832	Selenium, Se (spot sidik) panel
2.4.833	Selenium, Se (sutkalıq sidik) panel
2.4.834	Sidikdə reduktan maddə (spot sidik)
2.4.835	Sink, Zn (spot sidik) panel
2.4.836	Sistin (spot sidik) panel
2.4.837	Sistin (sutkalıq sidik) panel
2.4.838	Sitrat (spot sidik) panel
2.4.839	Sitrat (sutkalıq sidik) panel
2.4.84	Xlor; qan
2.4.840	Yod, I (spot sidik) panel
2.4.841	1-ci trimestr hamiləlik skrininqi (İKİLİ)
2.4.842	2-ci trimestr hamiləlik skrininqi (DÖRDLÜ)
2.4.843	2-ci trimestr hamiləlik skrininqi (ÜÇLÜ)
2.4.844	Anti-Müller Hormonu (ELISA)
2.4.845	Anti-ZnT8
2.4.846	Fetuin A
2.4.847	IGFBP-3 (CLIA)
2.4.848	Leptin
2.4.849	Paratiroid hormonla birləşdirilmiş zülal (PTHrP)
2.4.85	Xlor; sidik
2.4.850	Renin aktivliyi (Plazma)
2.4.851	Serotonin (Sutkalıq sidik)
2.4.852	İnhibin B
2.4.853	İnsulinəbənzər boy faktoru 1 (İGF-1)
2.4.854	İA-2 Anti-Tirozine Phosphataza
2.4.855	Roma indeksi
2.4.856	Macro TSH (Tiroid stimul)
2.4.857	ANCA İFR (cANCA pANCA)
2.4.858	Anti Dəri Anticisimləri
2.4.859	Anti Envoplakin İgG
2.4.86	Xlor; digər nümunə
2.4.860	Anti fosfolipid sindrom paneli
2.4.861	Anti Nuklear Anticisimlər (ANA, ELİSA)
2.4.862	Anti Spermal Anticisimlər (ASA)
2.4.863	Anti-AMA-M2 (ELISA)
2.4.864	Anti-Desmoglein 1 İgG
2.4.865	Anti-Desmoglein 3 İgG
2.4.866	Anti-Endomizium İgA
2.4.867	Anti-Endomizium İgG
2.4.868	Anti-Musk Anticismləri
2.4.869	Anti-Qliadin İgA
2.4.87	Xolesterol, serum və ya tam qan, ümumi
2.4.870	Anti-Qliadin İgG
2.4.871	Anti-Toxuma Transqlutaminazası İgG
2.4.872	Anti-Toxuma Transqlutaminazası İgA
2.4.873	ASCA İgA
2.4.874	ASCA İgG
2.4.875	ASMA (Anti Düz Əzələ Anticisimləri)
2.4.876	Anti-GBM
2.4.877	BP180-NC16A-4X İgG
2.4.878	BP230-CF İgG
2.4.879	ENA PANELİ
2.4.88	Xolinesteraza; serum
2.4.880	Kron-Kolit PANELİ
2.4.881	Limbik ensefalit PANELİ (İFR)
2.4.882	Miozit PANELİ (BLOT)
2.4.883	Neuromyelitis Optica İgG (NMO/AQP4)
2.4.884	Paraneoplastik nevroloji sindrom (PNS / BLOT)
2.4.885	Parietal Hüceyrə Antiteli İgG
2.4.886	Qanqliozit PANELİ (BLOT)
2.4.887	Seliakiya PANELİ (Çölyak)
2.4.888	Vaskulit PANELİ (İFR)
2.4.889	İnterleykin-1 beta (İL-1 beta)
2.4.89	Xolinesteraza; eritrosit
2.4.890	İnterleykin-2 (İL-2)
2.4.891	İnterleykin-6 (İL-6)
2.4.892	Anti-MOG İgG
2.4.893	Anti-GAD Anticisimləri
2.4.894	Anti-HCV (kart-test)
2.4.895	Anti-Toxocara canis İgG
2.4.896	Ascaris lumbricoides İgG
2.4.897	Bordetella pertussis İgA (BLOT)
2.4.898	Bordetella pertussis İgG (BLOT)
2.4.899	Bordetella pertussis İgG (ELİSA)
2.4.9	Qaraciyər funksional paneli. Bu panel aşağıdakıları əhatə etməlidir: Albumin (172040), Bilirubin, ümumi (172247), Sərbəst bilirubin (172248), Qələvi fosfotaza (174075), Protein, ümumi (174155), Alaninaminotransferaza (ALT) (SGPT) (174460), Aspartataminotransferaza (AST) (SGOT) (174450)
2.4.90	Kokain və ya metabolitləri
2.4.900	Brucella Kumbs
2.4.901	Epstein-Barr virusu İgG (BLOT)
2.4.902	Epstein-Barr virusu İgM (BLOT)
2.4.903	HBsAg (kəmiyyət/Quantitative)
2.4.904	HİV/AİDS (QİÇS) (kart-test)
2.4.905	Parotit İgG (BOM)
2.4.906	Qızılca İgG (BOM)
2.4.907	Qızılca İgM (BOM)
2.4.908	BAL (Bronxalveolyar lavaj) tam müayinəsi
2.4.909	BOM, Onurğa beyni mayesinin tam müayinəsi
2.4.91	Mis
2.4.910	Enterohemorrhagic E.coli (EHEC) əkilməsi + AHT
2.4.911	Heterofil anticism (İnfeksion mononukleoz) kart-test
2.4.912	Lamblia, Entamoeba, Crypto 3-lü PANEL (kart-test)
2.4.913	Nəcisdə Ph təyini
2.4.914	Nəcisdə reduktan maddə
2.4.915	Protozoan parazitlərin təyini PANEL (nəcisdə)
2.4.916	Qalaktomannan antigeni
2.4.917	Qanın əkilməsi + AHT (pediatrik)
2.4.918	Quantiferon (Gold)
2.4.919	Salmonella Grubber Widal Test
2.4.92	Kortizol; sərbəst
2.4.920	Salmonella Qrup Təyini
2.4.921	Sil-Nilson (ARB)
2.4.922	HDV-RNT PZR (Hepatit D virus yükü)
2.4.923	HPV (Human papillomavirus) genotip təyini
2.4.924	Urogenital infeksiyalar 4 PARAMETR (PZR)
2.4.925	Urogenital infeksiyalar 6 PARAMETR (PZR)
2.4.926	Urogenital infeksiyalar 7 PARAMETR (PZR)
2.4.927	Vitamin H (Biotin)
2.4.928	Klonazepam (Rivotril)
2.4.929	Lamotrigin
2.4.93	Kortizol; ümumi
2.4.930	Levetirasetam
2.4.931	Metotreksat
2.4.94	Kreatin kinaza (CK), (CPK); ümumi
2.4.95	Kreatin kinaza (CK), (CPK); yalnız MB fraksiya
2.4.96	Kreatinin; qan
2.4.97	Kreatinin; digər nümunə
2.4.98	Kreatinin; klirensi
2.4.99	Kriofibrinogen
2.5.1	Kontrast maddə istifadə etməklə arterioqrafiya, müəyyən edilməmiş yer
2.5.10	Digər müəyyən edilmiş yerlərin arterioqrafiyası
2.5.11	Angiokardioqrafiya, başqa cür müəyyən edilməyib
2.5.12	Boş venanın angiokardioqrafiyası
2.5.13	Sağ ürək boşluqların angiokardioqrafiyası
2.5.14	Sol ürək boşluqların angiokardioqrafiyası
2.5.15	Müştərək sağ və sol ürək boşluqların angiokardioqrafiyası
2.5.16	Tək kateter istifadə etməklə koronar arterioqrafiya
2.5.17	İki kateterdən istifadə etməklə koronar arterioqrafiya
2.5.18	Digər və müəyyən edilməmiş koronar arterioqrafiya
2.5.19	Əməliyyatdaxili koronar fluoressent vaskulyar angioqrafiya
2.5.2	Serebral arteriyaların arterioqrafiyası
2.5.20	Kontrast maddə istifadə etməklə fleboqrafiya, müəyyən edilməmiş yer
2.5.21	Kontrast maddə istifadə etməklə baş və boynunun fleboqrafiyası
2.5.22	Kontrast maddə istifadə etməklə ağciyər venalarının fleboqrafiyası
2.5.23	Kontrast maddə istifadə etməklə digər intratorakal venalarının fleboqrafiyası
2.5.24	Kontrast maddə istfadə etməklə portal venoz sistemin fleboqrafiyası
2.5.25	Kontrast maddə istifadə etməklə digər intra-abdominal venalarının fleboqrafiyası
2.5.26	Kontrast maddə istifadə etməklə femoral və digər aşağı ətraf venalarının fleboqrafiyası
2.5.27	Kontrast maddə istifadə etməklə digər müəyyən edilmiş yerin fleboqrafiyası
2.5.28	İmpedans fleboqrafiyası
2.5.29	Sağ ürək boşluqlarının kateterizasiyası
2.5.3	Aortoqrafiya (Aorta və aorta qövsününün arterioqrafiyası)
2.5.30	Sol ürək boşluqlarının kateterizasiyası
2.5.31	Sağ və sol boşluqlarının müştərək kateterizasiyası
2.5.32	Perkutan hepatik xolangioqramma
2.5.4	Ağciyər arteriyalarının arterioqrafiyası
2.5.5	Digər intratorakal damarların arterioqrafiyası
2.5.6	Böyrək arteriyalarının arterioqrafiyası
2.5.7	Plasentanın arterioqrafiyası
2.5.8	Digər intra-abdominal arteriyalarının arterioqrafiyası
2.5.9	Bud arteriyasının və aşağı ətrafın digər arteriyalarının arterioqrafiyası
2.6.1	Tək damarda aparılan prosedur
2.6.10	Defibrilyasiya nəzərdə tutmayan ürək resinxronizasiya kardiostimulyatorunun implantasiyası, total system (ÜRT-P)
2.6.100	Böyrəküstü vəzinin bərpası
2.6.1000	Alt çənənin budağının qapalı osteoplastikası (osteotomiya)
2.6.1001	Alt çənənin budağının açıq osteoplastikası (osteotomiya)
2.6.1002	Alt çənənin cisminin osteoplastikası (osteotomiya)
2.6.1003	Alt çənədə aparılan digər ortodontik cərrahiyyə növləri
2.6.1004	Üst çənənin seqmentar osteoplastikası (osteotomiya)
2.6.1005	Üst çənənin total osteoplastikası (osteotomiya)
2.6.1006	Reduksion genioplastika
2.6.1007	Auqmentasion genioplastika
2.6.1008	Üz sümüklərinin digər bərpa növləri
2.6.1009	Molyar və ziqomatik sümüklərin sınığının qapalı reduksiyası / almacıq sınığı
2.6.101	Epifiz sahəsinin diaqnostik kəsilməsi
2.6.1010	Molyar və ziqomatik sümüklərin sınığının açıq reduksiyası / almacıq sınığı
2.6.1011	Maksillyar sınığının qapalı reduksiyası /Əng sümüyü sınığının qapalı reduksiyası
2.6.1012	Əng sümüyü sınığının açıq reduksiyası
2.6.1013	Çənə sınığının açıq reduksiyası
2.6.1014	Alveolyar sınığının açıq reduksiyası
2.6.1015	Üzün sınığının digər qapalı reduksiyası (Orbital sınığının qapalı reduksiyası)
2.6.1016	Üzün sınığının digər açıq reduksiya növləri
2.6.1017	Üz sümüyünə qoyulan sümük qrefti
2.6.1018	Üz sümüyünə sintetik implantın qoyulması
2.6.1019	Gicgah-çənə çıxığının açıq reduksiyası
2.6.102	Epifizdə kəsiyin aparılması
2.6.1020	Gicgah-çənə oynağında aparılan digər manipulyasiyalar
2.6.1021	Gicgah-çənə oynağına / oynağa terapevtik maddənin inyeksiyası
2.6.1022	Üz sümüyündən daxili fiksasiya vasitəsinin çıxarılması
2.6.1023	Sekvestrektomiya
2.6.1024	Sümüyün ayrılma aparılmadan digər yollarla kəsilməsi (Osteotomiya yerinin təkrar açılması)
2.6.1025	Pazvari osteotomiya, digər (çanaq sümükləri, falanqalar (pəncənin, əlin), fəqərələr)
2.6.1026	Pazvari osteotomiya, bazu sümüyü
2.6.1027	Pazvari osteotomiya, mil və dirsək sümükləri
2.6.1028	Pazvari osteotomiya, bilək və əldarağı sümükləri
2.6.1029	Pazvari osteotomiya, bud sümüyü
2.6.103	Epifizin hissəvi kəsiklə çıxarılması
2.6.1030	Pazvari osteotomiya, Patella sümüyü
2.6.1031	Pazvari osteotomiya, qamış və incik sümükləri
2.6.1032	Pazvari osteotomiya, tarsal və metatarsal sümüklər
2.6.1033	Pazvari osteotomiya, digər (çanaq sümükləri, falanqalar (pəncənin, əlin) fəqərələr)
2.6.1034	Sümüyün digər ayrılma növləri, kürək sümüyü, körpücük sümüyü və döş qəfəsi (qabırğa və döş sümüyü). Osteoartrotomiya
2.6.1035	Sümüyün digər ayrılma növləri, bazu sümüyü. Osteoartrotomiya
2.6.1036	Sümüyün digər ayrılma növləri, mil və dirsək sümükləri. Osteoartrotomiya
2.6.1037	Sümüyün digər ayrılma növləri, bilək və əldarağı sümükləri. Osteoartrotomiya
2.6.1038	Sümüyün digər ayrılma növləri, bud sümüyü. Osteoartrotomiya
2.6.1039	Sümüyün digər ayrılma növləri (Patella sümüyü). Osteoartrotomiya
2.6.104	Epifizin total kəsiklə çıxarılması
2.6.1040	Sümüyün digər ayrılma növləri, qamış və incik sümükləri. Osteoartrotomiya
2.6.1041	Sümüyün digər ayrılma növləri, tarsal və metatarsal sümüklər. Osteoartrotomiya
2.6.1042	Sümüyün digər ayrılma növləri, digər (çanaq sümükləri, falanqalar (pəncənin, əlin), fəqərələr). Osteoartrotomiya
2.6.1043	Sümüyün biopsiyası
2.6.1044	Bunionektomiya, yumşaq toxumaların korreksiyası və birinci metatarsal sümüyünün osteotomiyası ilə birlikdə
2.6.1045	Bunionektomiya, yumşaq toxumaların korreksiyası və artrodezlə birlikdə
2.6.1046	Digər bunionektomiya növləri, yumşaq toxumaların korreksiyası ilə birlikdə
2.6.1047	“Bunionette”nin kəsiklə çıxarılması və ya korreksiyası
